Date,Open,High,Low,Close,Adj Close,Volume
2018-02-20,34.174572,34.620495,34.041744,34.165085,29.939806,27202370
2018-02-21,34.127136,34.715370,33.899429,33.927895,29.731947,25872327
2018-02-22,34.032257,34.297913,33.785580,33.908916,29.715319,23983454
2018-02-23,34.089184,34.440228,33.994308,34.402279,30.147663,17940029
2018-02-26,34.430740,35.303604,34.354839,35.189754,30.837753,25407302
2018-02-27,35.170776,35.332069,34.857685,34.914612,30.596634,23543093
2018-02-28,35.132828,35.370018,34.449715,34.449715,30.189230,28360927
2018-03-01,34.269451,34.411766,33.396584,33.804554,29.623863,30282896
2018-03-02,33.728653,34.222012,33.586338,34.108158,29.889919,22271336
2018-03-05,33.984821,34.421253,33.937382,34.269451,30.031258,22319609
2018-03-06,34.383301,34.383301,33.918407,34.041744,29.831715,18003479
2018-03-07,33.776093,34.231499,33.728653,34.089184,29.873293,23440328
2018-03-08,34.146111,34.629982,34.089184,34.629982,30.347212,21646630
2018-03-09,34.734344,35.028461,34.658443,34.886147,30.571688,19300743
2018-03-12,35.028461,35.104362,34.629982,34.734344,30.438660,26571656
2018-03-13,34.914612,35.066414,34.563568,34.867172,30.555061,29560695
2018-03-14,34.952560,35.094875,34.326378,34.487667,30.222494,23378458
2018-03-15,34.487667,34.924099,34.487667,34.705883,30.413727,20508310
2018-03-16,34.762810,35.142315,34.743832,34.895638,30.580002,34125253
2018-03-19,34.914612,34.914612,34.231499,34.468693,30.205862,20003761
2018-03-20,34.506641,34.677418,34.269451,34.468693,30.205862,20295824
2018-03-21,34.620495,34.848198,34.345352,34.411766,30.155977,19071392
2018-03-22,34.184059,34.288425,33.652752,33.776093,29.598921,22094686
2018-03-23,33.671726,33.681213,32.675522,32.722961,28.676033,29385731
2018-03-26,33.140415,33.349148,32.561668,33.244781,29.133314,24926468
2018-03-27,33.377609,33.738140,32.998100,33.216320,29.108377,28835227
2018-03-28,33.377609,33.975330,33.320683,33.491463,29.349495,26349684
2018-03-29,33.700191,33.842506,33.273247,33.671726,29.507463,24804731
2018-04-02,33.605312,33.908916,32.979126,33.254269,29.141632,28323299
2018-04-03,33.311195,33.908916,33.130932,33.851994,29.665432,21347927
2018-04-04,33.510437,34.373814,33.434536,34.278938,30.039574,22010682
2018-04-05,33.842506,34.155598,33.709679,33.899429,29.707001,25781789
2018-04-06,33.738140,34.032257,33.102467,33.368122,29.241404,22288200
2018-04-09,33.491463,34.089184,33.415562,33.643265,29.482515,20457297
2018-04-10,34.155598,34.250473,33.889942,34.108158,29.889919,20667254
2018-04-11,33.899429,34.222012,33.766602,33.956356,29.756889,13879915
2018-04-12,34.184059,34.629982,34.127136,34.459202,30.197544,23817976
2018-04-13,34.544594,34.629982,34.278938,34.459202,30.197544,17774340
2018-04-16,34.629982,34.848198,34.525616,34.658443,30.372149,15932369
2018-04-17,34.867172,34.895638,34.411766,34.468693,30.205862,17675580
2018-04-18,34.516129,34.715370,34.421253,34.620495,30.338894,14652497
2018-04-19,34.525616,34.810246,34.411766,34.658443,30.372149,16636652
2018-04-20,34.629982,34.905125,34.601517,34.753323,30.455290,22371993
2018-04-23,34.791271,35.000000,34.724857,34.914612,30.596634,25381058
2018-04-24,35.018974,35.360531,34.886147,35.161289,30.812803,27106350
2018-04-25,35.028461,35.142315,34.639469,34.800758,30.496861,27730213
2018-04-26,34.914612,35.199242,34.867172,34.962048,30.638203,20405651
2018-04-27,34.895638,35.208729,34.819733,35.104362,30.762918,14425149
2018-04-30,35.227703,35.275143,34.535103,34.734344,30.438660,28295789
2018-05-01,33.757114,34.203037,32.865276,33.586338,29.432629,51278154
2018-05-02,33.368122,33.557877,32.960152,33.102467,29.008600,29550260
2018-05-03,33.036053,33.092979,32.656548,32.979126,28.900513,23517902
2018-05-04,32.789375,33.197342,32.609108,33.055027,28.967035,19795912
2018-05-07,33.007591,33.330170,32.931690,33.140415,29.041861,21580018
2018-05-08,33.121441,33.292221,32.931690,33.187855,29.083429,28269650
2018-05-09,33.225807,33.595825,33.083492,33.368122,29.241404,20430209
2018-05-10,33.206833,33.500950,33.102467,33.244781,29.417709,30906653
2018-05-11,33.330170,33.738140,33.273247,33.681213,29.803898,21619964
2018-05-14,33.690701,34.079697,33.671726,34.022770,30.106134,21485052
2018-05-15,33.690701,33.946869,33.662239,33.861481,29.963409,19345643
2018-05-16,33.899429,34.041744,33.747627,33.851994,29.955013,21870711
2018-05-17,33.804554,33.946869,33.624287,33.880455,29.980202,13021432
2018-05-18,33.785580,33.918407,33.614799,33.814041,29.921436,15734639
2018-05-21,33.880455,34.032257,33.700191,33.965843,30.055763,17802903
2018-05-22,33.965843,34.240986,33.861481,33.889942,29.988598,14477322
2018-05-23,33.851994,34.184059,33.804554,34.127136,30.198490,20358642
2018-05-24,34.117645,34.240986,33.937382,34.051231,30.131317,17523066
2018-05-25,33.984821,34.079697,33.719166,33.851994,29.955013,15005376
2018-05-29,33.557877,33.899429,33.510437,33.870968,29.971807,28179639
2018-05-30,34.108158,34.392788,34.060722,34.203037,30.265654,29093773
2018-05-31,34.108158,34.345352,34.051231,34.089184,30.164906,30926468
2018-06-01,34.402279,34.421253,34.259960,34.392788,30.433563,22345011
2018-06-04,34.544594,34.686909,34.373814,34.582542,30.601471,19015319
2018-06-05,34.639469,34.762810,34.478176,34.573055,30.593071,21476093
2018-06-06,34.535103,34.696396,34.335861,34.516129,30.542704,19368093
2018-06-07,34.620495,34.715370,34.506641,34.620495,30.635050,17083337
2018-06-08,34.658443,34.829224,34.582542,34.791271,30.786167,16453783
2018-06-11,34.914612,34.914612,34.421253,34.440228,30.475538,19505640
2018-06-12,34.525616,34.535103,34.297913,34.440228,30.475538,16371887
2018-06-13,34.506641,34.639469,34.345352,34.364326,30.408375,16029232
2018-06-14,34.364326,34.525616,34.203037,34.307400,30.357998,19959387
2018-06-15,34.335861,34.525616,34.184059,34.497154,30.525911,49156979
2018-06-18,34.278938,34.364326,33.899429,34.307400,30.357998,24143451
2018-06-19,34.051231,34.497154,34.032257,34.364326,30.408375,18484630
2018-06-20,34.430740,34.705883,34.354839,34.592030,30.609867,21354251
2018-06-21,34.411766,34.497154,34.297913,34.440228,30.475538,16893090
2018-06-22,34.620495,34.762810,34.535103,34.639469,30.651842,27018447
2018-06-25,34.459202,34.592030,34.288425,34.516129,30.542704,20424517
2018-06-26,34.535103,34.715370,34.440228,34.516129,30.542704,25435023
2018-06-27,34.440228,34.677418,34.326378,34.354839,30.399977,29396165
2018-06-28,34.259960,34.620495,34.259960,34.497154,30.525911,16506167
2018-06-29,34.582542,34.705883,34.421253,34.421253,30.458748,20974705
2018-07-02,34.155598,34.506641,34.155598,34.468693,30.500725,14556372
2018-07-03,34.525616,34.705883,34.383301,34.487667,30.517517,9608159
2018-07-05,34.667931,35.018974,34.639469,34.981026,30.954077,20391106
2018-07-06,35.104362,35.332069,34.990513,35.208729,31.155575,18955452
2018-07-09,35.360531,35.550285,35.113853,35.256168,31.197552,22329412
2018-07-10,35.388992,35.578747,35.294117,35.512333,31.424223,20253875
2018-07-11,35.341557,35.493359,35.256168,35.303604,31.239525,17795314
2018-07-12,35.493359,35.635674,35.303604,35.597721,31.499784,16974881
2018-07-13,35.578747,35.664139,35.313091,35.607212,31.508181,15227243
2018-07-16,35.559772,35.626186,35.379505,35.464897,31.382248,17888699
2018-07-17,35.540798,35.834915,35.531307,35.721062,31.608923,15740014
2018-07-18,35.664139,35.796963,35.559772,35.730549,31.617311,20803430
2018-07-19,35.531307,35.673622,35.398483,35.445919,31.365459,16596811
2018-07-20,35.294117,35.417458,35.218216,35.417458,31.340277,15532798
2018-07-23,35.426945,35.588234,35.237190,35.303604,31.239525,20853074
2018-07-24,35.455406,35.815941,35.360531,35.768501,31.650902,17804800
2018-07-25,35.740040,36.119545,35.635674,36.043644,31.894369,17171030
2018-07-26,36.091084,36.404175,36.091084,36.204933,32.037090,24840567
2018-07-27,36.148006,36.508537,36.119545,36.442123,32.246983,22111971
2018-07-30,36.394688,36.698292,36.223907,36.612904,32.398090,21981486
2018-07-31,36.252373,37.941177,36.185959,37.884251,33.523094,50837371
2018-08-01,37.599621,38.254269,37.514233,38.206833,33.808533,32734605
2018-08-02,37.590134,38.159393,37.504745,37.618595,33.571465,31879284
2018-08-03,37.590134,38.576851,37.466793,38.462997,34.325016,27368375
2018-08-06,38.292221,39.108158,38.263756,38.937382,34.748371,27479572
2018-08-07,38.757114,39.136623,38.700191,38.747627,34.579029,18928575
2018-08-08,38.624287,39.506641,38.500950,39.288425,35.061646,25837440
2018-08-09,39.184059,39.250473,38.719166,38.899429,34.714497,20121282
2018-08-10,38.719166,39.193546,38.614799,38.833015,34.655231,18194148
2018-08-13,38.851994,39.098671,38.719166,38.719166,34.553623,19860627
2018-08-14,38.747627,38.937382,38.462997,38.624287,34.468952,17336824
2018-08-15,38.709679,39.127136,38.567364,39.051231,34.849968,22428488
2018-08-16,39.117645,39.345352,38.965843,39.297913,35.070110,16457472
2018-08-17,39.354839,40.028461,39.345352,39.933586,35.637394,25910693
2018-08-20,40.037952,40.578747,39.933586,40.161289,35.840603,22521029
2018-08-21,40.161289,40.265656,39.838711,40.000000,35.696667,18633244
2018-08-22,39.990513,40.170776,39.667931,39.914612,35.620461,15001687
2018-08-23,39.952560,40.151802,39.810246,40.037952,35.730537,21032148
2018-08-24,40.256168,40.313091,39.848198,40.227703,35.899872,21661703
2018-08-27,40.341557,40.436432,39.193546,39.449715,35.205582,24485896
2018-08-28,39.478176,39.639469,39.203037,39.373814,35.137848,19871694
2018-08-29,39.373814,39.487667,39.060722,39.373814,35.137848,15785020
2018-08-30,39.117645,39.762810,39.089184,39.373814,35.137848,16015425
2018-08-31,39.174572,39.449715,38.984821,39.392788,35.154781,20983559
2018-09-04,39.354839,39.421253,39.108158,39.250473,35.027779,15274779
2018-09-05,39.174572,39.772297,39.146111,39.705883,35.434189,21819908
2018-09-06,39.705883,39.762810,39.326378,39.639469,35.374928,18356780
2018-09-07,39.459202,40.180267,39.335861,40.037952,35.730537,21221658
2018-09-10,40.208729,40.531307,39.895638,39.905125,35.612000,21482206
2018-09-11,39.848198,40.256168,39.800758,40.142315,35.823669,19658786
2018-09-12,40.132828,40.597721,40.113853,40.237190,35.908337,17508205
2018-09-13,40.322582,40.721062,40.256168,40.654648,36.280888,18666129
2018-09-14,40.559772,40.796963,40.322582,40.759014,36.374027,16800655
2018-09-17,40.815941,40.967743,40.550285,40.806454,36.416359,16904263
2018-09-18,40.796963,41.442123,40.635674,41.280834,36.839706,20464991
2018-09-19,41.195446,41.442123,40.787476,41.043644,36.628029,23783088
2018-09-20,41.148006,41.631878,41.129032,41.508537,37.042915,18419809
2018-09-21,41.537003,41.935486,41.375713,41.802658,37.305389,37092579
2018-09-24,41.688805,42.182163,41.584438,41.679317,37.195324,18089591
2018-09-25,41.869068,42.020874,41.518028,41.546490,37.076771,15318520
2018-09-26,41.593929,42.039848,41.404175,41.442123,36.983643,18384817
2018-09-27,41.546490,41.916508,41.442123,41.650852,37.169914,14887434
2018-09-28,41.679317,41.878559,41.489563,41.812145,37.313854,15454591
2018-10-01,41.774193,42.239090,41.660343,42.001900,37.483196,16872537
2018-10-02,41.944973,42.115749,41.869068,41.954460,37.440853,18167693
2018-10-03,42.011387,42.542694,42.011387,42.514233,37.940411,23957631
2018-10-04,42.248577,42.495255,42.020874,42.409866,37.847275,18960406
2018-10-05,42.419353,42.694496,42.314991,42.609108,38.025085,18112568
2018-10-08,42.457306,42.998100,42.409866,42.960152,38.338356,24679621
2018-10-09,42.685009,43.462997,42.495255,43.140415,38.499226,21486844
2018-10-10,43.121441,43.387096,42.201138,42.229603,37.686398,33746234
2018-10-11,42.087288,42.210625,40.227703,40.616699,36.247021,44299198
2018-10-12,40.578747,41.707779,40.455406,41.537003,37.068314,30417070
2018-10-15,41.413662,41.470589,40.777988,40.910816,36.509491,24002742
2018-10-16,41.129032,41.726753,40.834915,41.679317,37.195324,22353654
2018-10-17,41.527515,42.504745,41.508537,42.286530,37.737209,23154167
2018-10-18,42.068310,42.220116,41.470589,41.745731,37.254581,22498368
2018-10-19,41.793167,42.533207,41.726753,42.220116,37.677933,19564875
2018-10-22,42.163189,42.229603,41.764706,42.096775,37.567860,18026878
2018-10-23,41.641365,42.049335,41.451614,41.840607,37.339252,23073114
2018-10-24,41.565464,42.020874,40.189754,40.303604,35.967613,36927206
2018-10-25,40.218216,41.688805,39.525616,41.185959,36.755035,38600642
2018-10-26,40.844402,41.062618,40.018974,40.417458,36.069210,30295333
2018-10-29,40.749527,41.442123,40.379505,41.015179,36.602627,31847559
2018-10-30,39.800758,40.882355,39.639469,40.692600,36.314754,35424202
2018-10-31,40.806454,41.423149,40.521824,40.853889,36.458694,28193235
2018-11-01,40.986717,41.584438,40.882355,41.432636,36.975170,24278152
2018-11-02,41.518028,41.593929,40.303604,40.730549,36.348618,24223028
2018-11-05,40.635674,41.385201,40.635674,41.290321,36.848171,21628396
2018-11-06,41.347248,41.356735,40.502846,40.806454,36.416359,22194183
2018-11-07,41.157494,42.277039,41.072105,42.125237,37.593266,36794929
2018-11-08,41.612904,41.935486,41.242886,41.603416,37.414082,25696520
2018-11-09,41.480076,42.324478,41.480076,42.011387,37.780972,26042654
2018-11-12,42.011387,42.267551,41.650852,41.850094,37.635925,21853847
2018-11-13,42.058823,42.182163,41.129032,41.290321,37.132519,20159015
2018-11-14,41.518028,41.603416,40.521824,40.711575,36.612041,28398871
2018-11-15,40.512333,41.166985,40.180267,40.996204,36.868011,25936305
2018-11-16,40.891842,41.537003,40.711575,41.280834,37.123981,24604576
2018-11-19,41.385201,42.001900,41.280834,41.916508,37.695652,23671575
2018-11-20,41.755219,42.115749,41.176472,41.299809,37.141052,22968557
2018-11-21,41.271347,41.271347,40.578747,40.891842,36.774166,19665848
2018-11-23,40.749527,41.318787,40.607212,40.929790,36.808292,8844009
2018-11-26,41.100571,41.261860,40.683113,41.119545,36.978935,20147948
2018-11-27,40.986717,41.888046,40.768501,41.812145,37.601799,19765873
2018-11-28,42.020874,42.618595,41.840607,42.599621,38.309978,19892669
2018-11-29,42.466793,43.481972,42.409866,43.178368,38.830452,26065315
2018-11-30,43.026566,43.889942,42.960152,43.861481,39.444771,45054495
2018-12-03,43.994308,44.003796,43.415562,43.633778,39.239998,26771178
2018-12-04,43.861481,44.089184,42.798862,42.827324,38.514748,28703898
2018-12-06,42.296017,42.685009,41.385201,42.675522,38.378235,32188528
2018-12-07,42.523720,42.637569,41.442123,41.669830,37.473816,27963885
2018-12-10,41.878559,42.277039,40.863377,42.125237,37.883362,26187895
2018-12-11,41.821632,42.229603,41.337761,41.755219,37.550602,23904931
2018-12-12,42.077801,42.552181,41.888046,41.897533,37.678581,20180938
2018-12-13,42.182163,42.599621,41.944973,42.286530,38.028408,23613921
2018-12-14,41.821632,41.859585,41.204933,41.555977,37.371426,33024982
2018-12-17,41.271347,41.717270,40.777988,40.901329,36.782696,38651866
2018-12-18,41.242886,41.271347,39.886147,40.227703,36.176907,31125779
2018-12-19,40.635674,40.787476,39.430740,39.819733,35.810017,36937957
2018-12-20,39.573055,40.237190,39.402279,39.800758,35.792950,34494680
2018-12-21,39.506641,40.673622,39.326378,39.781784,35.775887,61928192
2018-12-24,39.667931,39.810246,38.444023,38.472485,34.598423,19778205
2018-12-26,38.576851,40.037952,38.349148,40.028461,35.997723,25437131
2018-12-27,39.667931,40.654648,39.146111,40.654648,36.560860,28894672
2018-12-28,40.815941,41.309299,40.616699,40.759014,36.654713,25480977
2018-12-31,40.996204,41.489563,40.891842,41.413662,37.243446,20534028
2019-01-02,40.910816,41.271347,40.455406,41.034157,36.902149,26430315
2019-01-03,41.024670,41.119545,39.800758,39.886147,35.869736,28503533
2019-01-04,40.265656,41.129032,40.094875,40.796963,36.688839,27145348
2019-01-07,40.863377,41.385201,40.664139,41.015179,36.885082,20995469
2019-01-08,41.328274,41.461102,40.939278,41.204933,37.055725,19677231
2019-01-09,41.233398,41.432636,40.986717,41.119545,36.978935,20107580
2019-01-10,41.005692,41.015179,39.876659,40.142315,36.100113,39731162
2019-01-11,40.161289,40.683113,39.990513,40.683113,36.586452,21064506
2019-01-14,40.370018,40.445919,40.009487,40.199242,36.151306,17605173
2019-01-15,40.417458,41.024670,40.256168,40.540798,36.458469,25865371
2019-01-16,40.407970,40.597721,39.876659,39.952560,35.929462,30169380
2019-01-17,39.800758,40.474384,39.686909,40.294117,36.236633,24177284
2019-01-18,40.664139,40.683113,40.094875,40.351044,36.287827,38618455
2019-01-22,40.237190,40.502846,39.781784,40.104362,36.065979,29444122
2019-01-23,39.838711,40.037952,39.421253,40.000000,35.972126,24462813
2019-01-24,39.639469,39.648956,38.538898,38.851994,34.939720,34394023
2019-01-25,38.994308,39.136623,38.434536,38.557877,34.675220,35862455
2019-01-28,38.425049,38.453510,37.457306,37.504745,33.728138,39329694
2019-01-29,37.476280,38.757114,37.447819,38.681213,34.786133,51376808
2019-01-30,38.681213,39.611008,38.643265,39.449715,35.477253,36067880
2019-01-31,39.259960,40.436432,39.231499,40.275143,36.535892,40927452
2019-02-01,40.673622,40.910816,40.370018,40.683113,36.905979,27239681
2019-02-04,40.645161,40.645161,39.810246,40.265656,36.527287,19426485
2019-02-05,40.256168,40.540798,39.905125,39.952560,36.243263,21127641
2019-02-06,39.772297,40.199242,39.648956,40.161289,36.432606,16450410
2019-02-07,39.952560,39.990513,39.098671,39.563568,35.890385,24248008
2019-02-08,39.402279,40.075901,39.364326,40.066414,36.346542,27500125
2019-02-11,40.113853,40.142315,39.383301,39.544594,35.873169,27102134
2019-02-12,39.573055,39.857685,39.269451,39.724857,36.036694,30540177
2019-02-13,39.772297,39.905125,39.269451,39.563568,35.890385,24757195
2019-02-14,39.563568,39.962048,39.487667,39.819733,36.122768,19864949
2019-02-15,40.208729,40.332069,39.924099,40.227703,36.492855,19168993
2019-02-19,40.075901,40.664139,40.028461,40.417458,36.664997,24432985
2019-02-20,40.351044,40.379505,39.781784,40.037952,36.320724,27354884
2019-02-21,39.867172,40.151802,39.715370,39.981026,36.269081,19611883
2019-02-22,40.132828,40.920303,40.056927,40.759014,36.974834,24779329
2019-02-25,40.834915,41.148006,40.740040,40.872864,37.078121,25274815
2019-02-26,40.759014,41.015179,40.607212,40.815941,37.026485,16548959
2019-02-27,40.777988,41.005692,40.616699,40.730549,36.949020,16475074
2019-02-28,40.749527,41.537003,40.673622,41.129032,37.310501,39002427
2019-03-01,41.375713,41.546490,41.072105,41.138519,37.319115,26667781
2019-03-04,41.214420,41.356735,40.683113,40.863377,37.069515,22805820
2019-03-05,40.882355,41.034157,40.654648,40.692600,36.914593,26529812
2019-03-06,40.626186,40.673622,39.487667,39.715370,36.028091,22410359
2019-03-07,39.715370,39.743832,39.136623,39.269451,35.623569,29046132
2019-03-08,39.212524,39.316887,38.273247,38.795067,35.193230,31306119
2019-03-11,38.994308,39.392788,38.709679,39.373814,35.718246,29161545
2019-03-12,39.563568,39.772297,39.250473,39.592030,35.916199,24170539
2019-03-13,39.724857,39.971539,39.421253,39.857685,36.157188,23715316
2019-03-14,39.848198,39.924099,39.022770,39.079697,35.451439,32119596
2019-03-15,39.117645,39.734344,38.766602,39.639469,35.959236,74768652
2019-03-18,39.629982,39.914612,39.516129,39.667931,35.985058,18994345
2019-03-19,39.819733,40.256168,39.611008,40.132828,36.406788,26403227
2019-03-20,40.037952,40.227703,39.639469,40.009487,36.294895,23499035
2019-03-21,39.781784,40.455406,39.724857,40.180267,36.449829,24262553
2019-03-22,40.037952,40.436432,39.686909,39.705883,36.019478,19620105
2019-03-25,39.667931,39.990513,39.535103,39.743832,36.053909,19823316
2019-03-26,40.037952,40.512333,39.971539,40.246677,36.510071,20849279
2019-03-27,40.170776,40.455406,39.772297,39.867172,36.165798,19455048
2019-03-28,40.018974,40.199242,39.905125,40.123341,36.398182,16915541
2019-03-29,40.227703,40.398483,40.028461,40.294117,36.553101,21681834
2019-04-01,40.398483,40.740040,40.370018,40.645161,36.871552,20345046
2019-04-02,40.749527,40.967743,40.550285,40.711575,36.931808,18625129
2019-04-03,40.787476,40.863377,40.370018,40.645161,36.871552,16200402
2019-04-04,40.597721,40.721062,40.322582,40.550285,36.785484,12990972
2019-04-05,40.777988,41.062618,40.692600,40.787476,37.000660,15559043
2019-04-08,40.863377,41.062618,40.711575,40.929790,37.129761,15410323
2019-04-09,40.777988,40.796963,40.398483,40.645161,36.871552,18825072
2019-04-10,40.721062,40.721062,40.464897,40.540798,36.776878,13202615
2019-04-11,40.597721,40.635674,39.838711,40.104362,36.380970,20214877
2019-04-12,40.170776,40.170776,39.449715,39.573055,35.898987,21338546
2019-04-15,39.715370,39.962048,39.345352,39.933586,36.226048,18362788
2019-04-16,40.056927,40.132828,38.738140,38.823528,35.219051,27506976
2019-04-17,38.804554,38.899429,37.371918,37.836811,34.323940,42412117
2019-04-18,37.884251,37.884251,36.451614,37.362431,33.893604,50579774
2019-04-22,37.030361,37.476280,36.821632,36.982922,33.549332,31018904
2019-04-23,37.087288,37.609108,36.888046,37.400379,33.928028,26672102
2019-04-24,37.476280,37.609108,37.153702,37.352940,33.884995,21196994
2019-04-25,37.239090,37.789375,37.163189,37.580647,34.091564,18130065
2019-04-26,37.637569,37.941177,37.428844,37.922199,34.401402,20053193
2019-04-29,37.922199,37.969639,37.561668,37.561668,34.074348,23229001
2019-04-30,38.330170,39.070210,37.760910,38.529411,34.952236,34360400
2019-05-01,38.510437,38.823528,38.111954,38.681213,35.089954,20703406
2019-05-02,38.719166,38.918407,38.500950,38.908916,35.296509,20471210
2019-05-03,39.108158,39.373814,38.927895,39.269451,35.623569,18664759
2019-05-06,38.814041,39.629982,38.747627,39.516129,35.847351,25973406
2019-05-07,39.269451,39.573055,38.425049,38.738140,35.141590,27603838
2019-05-08,38.709679,38.927895,38.368122,38.851994,35.244869,23811968
2019-05-09,38.235294,38.747627,38.168880,38.557877,35.288288,19732461
2019-05-10,38.548386,38.728653,37.827324,38.633778,35.357750,17391527
2019-05-13,38.168880,38.567364,38.092979,38.491463,35.227501,28010788
2019-05-14,38.510437,38.776093,38.481972,38.576851,35.305656,26772759
2019-05-15,38.766602,39.174572,38.614799,39.041744,35.731129,33520678
2019-05-16,39.041744,39.829224,39.041744,39.506641,36.156601,25508486
2019-05-17,39.184059,39.667931,39.136623,39.345352,36.008991,29187684
2019-05-20,39.278938,39.573055,39.165085,39.459202,36.113190,24251591
2019-05-21,39.573055,39.667931,39.364326,39.535103,36.182648,28785056
2019-05-22,39.554081,40.047440,39.421253,39.838711,36.460510,25274604
2019-05-23,39.696396,39.829224,39.516129,39.772297,36.399731,25495944
2019-05-24,39.905125,40.142315,39.724857,39.800758,36.425777,15383341
2019-05-28,39.990513,40.303604,39.743832,39.753323,36.382366,49440610
2019-05-29,39.563568,39.696396,39.165085,39.582542,36.226067,26895761
2019-05-30,39.544594,39.800758,39.449715,39.753323,36.382366,17344308
2019-05-31,39.554081,39.829224,39.326378,39.392788,36.052406,22639288
2019-06-03,39.497154,40.028461,39.440228,39.772297,36.399731,22643082
2019-06-04,40.303604,40.559772,39.886147,40.066414,36.668903,18453537
2019-06-05,40.417458,40.645161,40.237190,40.303604,36.885979,21418861
2019-06-06,40.607212,40.882355,40.303604,40.521824,37.085701,24494222
2019-06-07,40.777988,41.034157,40.664139,40.721062,37.268040,20023470
2019-06-10,41.024670,41.024670,40.483871,40.863377,37.398289,15275727
2019-06-11,40.986717,41.081593,40.370018,40.483871,37.050964,18813162
2019-06-12,40.294117,40.958256,40.284630,40.872864,37.406971,16296843
2019-06-13,40.863377,40.929790,40.199242,40.322582,36.903351,14464042
2019-06-14,40.341557,40.673622,40.303604,40.569260,37.129112,13197872
2019-06-17,40.512333,40.702087,40.180267,40.683113,37.233311,14094931
2019-06-18,40.626186,41.110058,40.626186,40.863377,37.398289,22833434
2019-06-19,40.958256,41.356735,40.882355,41.271347,37.771664,21753611
2019-06-20,41.584438,41.850094,41.280834,41.366222,37.858501,23500300
2019-06-21,41.318787,41.745731,41.091084,41.432636,37.919277,38141203
2019-06-24,41.451614,41.650852,41.242886,41.518028,37.997429,24624075
2019-06-25,41.603416,42.020874,41.518028,41.518028,37.997429,28429015
2019-06-26,41.442123,41.555977,40.322582,40.787476,37.328823,41009348
2019-06-27,40.815941,41.328274,40.806454,41.204933,37.710884,21994977
2019-06-28,41.223907,41.480076,40.777988,41.100571,37.615372,39726209
2019-07-01,41.280834,41.631878,41.119545,41.527515,38.006107,21341392
2019-07-02,41.442123,41.954460,41.423149,41.954460,38.396847,16541898
2019-07-03,42.096775,42.277039,41.726753,42.125237,38.553143,10297580
2019-07-05,42.039848,42.077801,41.537003,41.669830,38.136360,18295227
2019-07-08,41.555977,41.622391,40.777988,41.081593,37.597996,23955312
2019-07-09,41.195446,41.555977,41.081593,41.148006,37.658791,14223308
2019-07-10,41.413662,41.850094,41.214420,41.802658,38.257919,15298599
2019-07-11,41.100571,41.328274,40.208729,40.777988,37.320137,38383518
2019-07-12,40.711575,40.787476,39.857685,40.227703,36.816517,33580967
2019-07-15,40.104362,40.578747,40.075901,40.559772,37.120426,20363912
2019-07-16,40.597721,40.768501,40.303604,40.654648,37.207260,19553386
2019-07-17,40.882355,40.977230,40.540798,40.550285,37.111748,16341532
2019-07-18,40.664139,40.853889,40.370018,40.853889,37.389610,13728877
2019-07-19,40.977230,40.996204,40.578747,40.578747,37.137794,23552579
2019-07-22,40.635674,40.815941,40.370018,40.626186,37.181210,12552086
2019-07-23,40.654648,41.015179,40.559772,40.882355,37.415661,19586904
2019-07-24,40.796963,40.796963,40.199242,40.692600,37.241993,18117838
2019-07-25,40.635674,40.796963,40.351044,40.483871,37.050964,17514634
2019-07-26,40.474384,40.958256,40.256168,40.882355,37.415661,21062187
2019-07-29,40.009487,40.796963,39.222012,39.326378,35.991623,64559186
2019-07-30,37.789375,38.178368,36.622391,36.802658,33.681908,95739668
2019-07-31,36.622391,37.637569,36.537003,36.850094,33.725315,56309423
2019-08-01,36.347248,36.641365,35.749527,36.290321,33.523739,51624920
2019-08-02,36.290321,36.565464,35.815941,36.053131,33.304634,29153640
2019-08-05,35.825428,35.891842,34.544594,35.066414,32.393139,46030183
2019-08-06,35.284630,35.398483,34.601517,35.056927,32.384373,31985843
2019-08-07,34.772297,34.895638,34.022770,34.705883,32.060089,32017253
2019-08-08,34.819733,35.056927,34.724857,34.981026,32.314259,23356429
2019-08-09,34.886147,34.943073,34.259960,34.487667,31.858507,25391703
2019-08-12,34.449715,34.459202,32.998100,33.576851,31.017134,44212665
2019-08-13,33.614799,33.975330,33.349148,33.396584,30.850609,45549453
2019-08-14,33.140415,33.187855,32.447819,32.485767,30.009226,38633421
2019-08-15,32.542694,32.808350,32.229603,32.713470,30.219570,30713665
2019-08-16,32.941177,33.216320,32.722961,32.874763,30.368563,30012334
2019-08-19,33.092979,33.510437,33.045540,33.377609,30.833078,21997296
2019-08-20,33.301708,33.358635,32.798862,32.836811,30.333504,19932510
2019-08-21,33.149906,33.320683,33.036053,33.083492,30.561378,19208728
2019-08-22,33.168880,33.425049,33.017078,33.282730,30.745432,16933142
2019-08-23,33.406071,33.538898,32.419353,32.580647,30.096869,27765311
2019-08-26,32.846298,33.074005,32.713470,33.055027,30.535089,17468680
2019-08-27,33.216320,33.292221,32.552181,32.580647,30.096869,24715351
2019-08-28,32.599621,33.349148,32.523720,33.282730,30.745432,26047924
2019-08-29,33.956356,33.956356,33.425049,33.519924,30.964544,19610302
2019-08-30,33.795067,33.889942,33.472485,33.728653,31.157360,18873346
2019-09-03,33.785580,34.421253,33.690701,34.269451,31.656935,26624989
2019-09-04,34.440228,34.535103,33.870968,33.994308,31.402761,20649441
